0xB7,瞬時電力計測値リスト（片方向）,瞬時電力計測チャンネル範囲指定（片方向）によって指定された、計測チャンネルの瞬時電力計測値を示す。,"1byte 目：取得開始チャンネル 0x01～0xFC(1～252)，2byte 目：取得開始チャンネルからの範囲を指定(0x01～0x3C：1～60)，3byte 目以降：積算電力量計測値 0x00000000～0x05F5E0FF (0～99,999,999)，単位は EPC=0xC2 に従う"
0xB8,計測チャンネル数（双方向）,双方向を計測するチャンネル数を示す。,0x01～0xFC(1～252)，0xFD:不明
0xB9,積算電力量計測チャンネル範囲指定（双方向）,積算電力量計測値リスト（双方向）で取得する範囲を指定する,1byte 目：取得開始チャンネル 0x01～0xFC(1～252)，2byte 目：取得開始チャンネルからの範囲を指定(0x01～0x1E：1～30)
0xBA,積算電力量計測値リスト（双方向）,積算電力量計測チャンネル範囲指定（双方向）によって指定された、（双方向） 計測チャンネルの積算電力量計測値を示す。,"1byte 目：取得開始チャンネル 0x01～0xFC(1～252)，2byte 目：取得開始チャンネルからの範囲を指定(0x01～0x1E：1～30)，3byte 目以降：積算電力量計測値 0x00000000～0x05F5E0FF (0～99,999,999)，単位は EPC=0xC2 に従う"
0xBB,瞬時電流計測チャンネル範囲指定（双方向）,瞬時電流計測値リスト（双方向）で取得する範囲を指定する。,1byte 目：取得開始チャンネル 0x01～0xFC(1～252)，2byte 目：取得開始チャンネルからの範囲を指定(0x01～0x3C：1～60)
0xBC,瞬時電流計測値リスト（双方向）,瞬時電流計測チャンネル範囲指定（双方向）によって指定された、計測チャンネルの瞬時電流計測値を示す。,"1byte 目：取得開始チャンネル 0x01～0xFC(1～252)，2byte 目：取得開始チャンネルからの範囲を指定(0x01～0x3C：1～60)，3byte 目以降：瞬時電流計測値 0x8001～0x7FFD(R 相)：0x8001～0x7FFD(T 相)(-3,276.7～3,276.5)：(-3,276.7～3,276.5)"
0xBD,瞬時電力計測チャンネル範囲指定（双方向）,瞬時電力計測値リスト（双方向）で取得する範囲を指定する。,1byte 目：取得開始チャンネル 0x01～0xFC(1～252)，2byte 目：取得開始チャンネルからの範囲を指定(0x01～0x3C：1～60)
0xBE,瞬時電力計測値リスト（双方向）,瞬時電力計測チャンネル範囲指定（双方向）によって指定された、計測チャンネルの瞬時電力計測値を示す。,"1byte 目：取得開始チャンネル 0x01～0xFC(1～252)，2byte 目：取得開始チャンネルからの範囲を指定(0x01～0x3C：1～60)，3byte 目以降：積算電力量計測値 0x00000000～0x05F5E0FF (0～99,999,999)，単位は EPC=0xC2 に従う"
0xC0,積算電力量計測 値（正方向）,積算電力量を 10 進表記におい て、8 桁で示す。,"0x00000000.0x05F5E0FF (0.99,999,999)"
0xC1,積算電力量計測 値（逆方向）,積算電力量を 10 進表記におい て、8 桁で示す。,"0x00000000.0x05F5E0FF (0.99,999,999)"
0xC2,積算電力量単位,積算電力量計測値及び履歴の 単位（乗率）を示す。,0x00：1kWh 0x01：0.1kWh_x000a_0x02：0.01kWh_x000a_0x03：0.001kWh（初期値）_x000a_0x04：0.0001kWh_x000a_0x0A：10kWh 0x0B：100kWh_x000a_0x0C：1000kWh_x000a_0x0D：10000kWh
0xC3,積算電力量 計測値履歴_x000a_（正方向）,積算履歴収集日及び積算電力 量(8 桁)の計測結果履歴を、30 分毎データを過去 24 時間で示 す。,"0x0000.0x0063：_x000a_0x00000000.0x05F5E0FF (0.99)：(0.99,999,999)"
0xC4,積算電力量 計測値履歴_x000a_（逆方向）,積算履歴収集日及び積算電力 量(8 桁)の計測結果履歴を、30 分毎データを過去 24 時間で示 す。,"0x0000.0x0063：_x000a_0x00000000.0x05F5E0FF (0.99)：(0.99,999,999)"
0xC5,積算履歴収集日,30  分毎の計測値履歴データを 収集する日を示す。,0x00.0x63 ( 0.99)_x000a_0:当日  1.99:前日の日数
0xC6,瞬時電力計測値,電力実効値の瞬時値を W で示 す。,"0x80000001.0x7FFFFFFD (-2,147,483,647._x000a_2,147,483,645)"
0xC7,瞬時電流計測値,実効電流値の瞬時値を A で_x000a_R 相 T 相を並べて示す。 単相 2 線式の場合は、T 相に 0x7FFE をセット。,"0x8001.0x7FFD（R 相）_x000a_：0x8001.0x7FFD（T 相）_x000a_(-3,276.7.3,276.5):_x000a_(-3,276.7.3,276.5)"
0xC8,瞬時電圧計測値,実効電圧値の瞬時値を V で R-S(N)間、S(N)‐T 間を並べて 示す。単相 2 線式の場合は、 S(N)-T 間に 0xFFFE を_x000a_セット。,"0x0000.0xFFFD(R-S(N)間)：_x000a_0x0000.0xFFFD(S(N)-T)間) (0.6,553.3)：(0.6,553.3)"
0xD0,計測チャンネル_x000a_1,"計測チャンネル 1 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD1,計測チャンネル_x000a_2,"計測チャンネル 2 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD2,計測チャンネル_x000a_3,"計測チャンネル 3 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD3,計測チャンネル_x000a_4,"計測チャンネル 4 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD4,計測チャンネル_x000a_5,"計測チャンネル 5 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD5,計測チャンネル_x000a_6,"計測チャンネル 6 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD6,計測チャンネル_x000a_7,"計測チャンネル 7 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD7,計測チャンネル_x000a_8,"計測チャンネル 8 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD8,計測チャンネル_x000a_9,"計測チャンネル 9 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xD9,計測チャンネル_x000a_10,"計測チャンネル 10 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xDA,計測チャンネル_x000a_11,"計測チャンネル 11 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xDB,計測チャンネル_x000a_12,"計測チャンネル 12 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xDC,計測チャンネル_x000a_13,"計測チャンネル 13 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xDD,計測チャンネル_x000a_14,"計測チャンネル 14 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xDE,計測チャンネル_x000a_15,"計測チャンネル 15 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xDF,計測チャンネル_x000a_16,"計測チャンネル 16 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE0,計測チャンネル_x000a_17,"計測チャンネル 17 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE1,計測チャンネル_x000a_18,"計測チャンネル 18 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE2,計測チャンネル_x000a_19,"計測チャンネル 19 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE3,計測チャンネル_x000a_20,"計測チャンネル 20 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE4,計測チャンネル_x000a_21,"計測チャンネル 21 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE5,計測チャンネル_x000a_22,"計測チャンネル 22 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE6,計測チャンネル_x000a_23,"計測チャンネル 23 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE7,計測チャンネル_x000a_24,"計測チャンネル 24 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE8,計測チャンネル_x000a_25,"計測チャンネル 25 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xE9,計測チャンネル_x000a_26,"計測チャンネル 26 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xEA,計測チャンネル_x000a_27,"計測チャンネル 27 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xEB,計測チャンネル_x000a_28,"計測チャンネル 28 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xEC,計測チャンネル_x000a_29,"計測チャンネル 29 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xED,計測チャンネル_x000a_30,"計測チャンネル 30 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xEE,計測チャンネル_x000a_31,"計測チャンネル 31 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
0xEF,計測チャンネル_x000a_32,"計測チャンネル 32 の計測デー タを kWh,A(R 相),A(T 相)で並 べて示す。",kWh は、0xC0 の形式 (単位は、0xC2 を参照) A は、0xC7 の形式
